Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2016-04-15,24.9873104095459,25.54460695698863,24.960015413802225,25.501387566474868,187756000
2016-04-18,24.448211669921875,24.78258749194703,24.325378991540568,24.76893999505119,243286000
2016-04-19,24.318557739257812,24.56649654732622,24.163879728616315,24.5391998152931,129539600
2016-04-20,24.36860466003418,24.586973359402016,24.125214384499593,24.257146016026045,122444000
2016-04-21,24.104738235473633,24.32310689047924,24.002376789557385,24.32310689047924,126210000
2016-04-22,24.038768768310547,24.220743487459057,23.797653740562378,23.886365938901402,134732400
2016-04-25,23.90229606628418,24.03195253017809,23.772639602390267,23.884098241594486,112126400
2016-04-26,23.73624038696289,23.95233561794742,23.636155837086093,23.636155837086093,224064800
2016-04-27,22.25087547302246,22.45332145188072,21.764095059201512,21.836884605134372,458408400
2016-04-28,21.570749282836914,22.264524304446727,21.438817680604572,22.203108826408787,328970800
2016-04-29,21.32280921936035,21.54572819834941,21.043025084128573,21.379676111042887,274126000
2016-05-02,21.300060272216797,21.400146544995135,21.018001008997377,21.37512497680055,192640400
2016-05-03,21.65036392211914,21.777745209156116,21.309162558607348,21.42744493436456,227325200
2016-05-04,21.425174713134766,21.814144117471688,21.341011072786724,21.654915749416485,164102000
2016-05-05,21.33820152282715,21.52814947157375,21.210044712109248,21.512129870234013,143562000
2016-05-06,21.21919822692871,21.38625952808844,21.02009597828061,21.367952660102198,174799600
2016-05-09,21.2352237701416,21.459498243282514,21.18945222235344,21.283282585814653,131745600
2016-05-10,21.37939453125,21.41372274645993,21.079598393494773,21.358798649727376,134747200
2016-05-11,21.171142578125,21.413725638629153,21.159699256174285,21.393129754324818,114876400
2016-05-12,20.674528121948242,21.23292862158738,20.47542762111386,21.219198034221012,305258800
2016-05-13,20.71572494506836,20.97890563640725,20.59672242817037,20.59672242817037,177571200
2016-05-16,21.48467254638672,21.601387812848557,20.974332437868302,21.143682802730346,245039200
2016-05-17,21.395421981811523,21.6723333263558,21.285573748045067,21.638006844557655,187667600
2016-05-18,21.640287399291992,21.789041842959165,21.486956674806812,21.548747814886642,168249600
2016-05-19,21.557899475097656,21.658595108939824,21.413723064282756,21.658595108939824,121768400
2016-05-20,21.79133415222168,21.839392965104885,21.631136363271747,21.658599290350402,128104000
2016-05-23,22.06824493408203,22.24217330948057,21.894316558683496,21.940088102738837,152074400
2016-05-24,22.4046573638916,22.44813814629909,22.16207255622388,22.249037613050458,140560800
2016-05-25,22.79828643798828,22.825747620254656,22.452718677753126,22.580875517678855,152675200
2016-05-26,22.979080200195312,23.05231292983596,22.57401030030329,22.812017108136896,225324800
2016-05-27,22.965343475341797,22.99280639846233,22.713606124423375,22.757088649529475,145364800
2016-05-31,22.853208541870117,22.976789089235623,22.61520175575942,22.793706408840983,169228800
2016-06-01,22.532808303833008,22.779969328139593,22.50305811879818,22.660965095989603,116693200
2016-06-02,22.36346435546875,22.390925535294077,22.114014247351715,22.336001429637584,160766400
2016-06-03,22.40923500061035,22.48933302147533,22.30167405287485,22.379484806005046,114019600
2016-06-06,22.571718215942383,23.317777748046996,22.324558878280737,22.4252527765852,93170000
2016-06-07,22.663265228271484,22.855502256828974,22.64724562139221,22.71361306303669,89638000
2016-06-08,22.64266014099121,22.784547531138227,22.58315801989429,22.66096700855485,83392400
2016-06-09,22.805152893066406,22.882961908118602,22.53281784837156,22.541972158261128,106405600
2016-06-10,22.617494583129883,22.736497123248267,22.537396551703456,22.548838129903725,126851600
2016-06-13,22.276493072509766,22.68385183482772,22.221568982199337,22.585445227268636,152082000
2016-06-14,22.303953170776367,22.537383580592422,22.14146818739722,22.271913976645557,127727600
2016-06-15,22.230724334716797,22.521367891051842,22.205550428388392,22.386344052926276,117780800
2016-06-16,22.32456398010254,22.37033378560925,21.985861482931934,22.072824811797148,125307200
2016-06-17,21.816505432128906,22.118590609506505,21.809640137689414,22.111725315067012,244032800
2016-06-20,21.76386833190918,22.10028172337558,21.747848729744383,21.969835892603474,137647600
2016-06-21,21.94924545288086,22.0499393717432,21.6677560924559,21.727258234969636,142185600
2016-06-22,21.866853713989258,22.173515178793853,21.82108217341755,22.027049740975876,116876400
2016-06-23,21.99272346496582,22.036205995848913,21.798199201866876,21.95610797527945,128960800
2016-06-24,21.37482261657715,21.663177238830258,21.203183251475092,21.26268538692546,301245600
2016-06-27,21.063579559326172,21.294721021081536,20.939999027674958,21.28327770025979,181958400
2016-06-28,21.418306350708008,21.434327703155734,21.08647089755852,21.260399300357125,161779600
2016-06-29,21.60367202758789,21.638000244922054,21.427454660075167,21.50526540243298,146124000
2016-06-30,21.878299713134766,21.91720422098239,21.580792496292432,21.612831708167665,143345600
2016-07-01,21.944669723510742,22.07740461455821,21.816512860985632,21.853128359132963,104106000
2016-07-05,21.738693237304688,21.83252357773221,21.61740172095152,21.830234564403213,110820800
2016-07-06,21.862279891967773,21.892031835563373,21.59681188961415,21.649446988888382,123796400
2016-07-07,21.956113815307617,22.084270682306737,21.882881070450065,21.90118794715968,100558400
2016-07-08,22.12546157836914,22.173520397776734,21.981285120146364,22.081979041092968,115648400
2016-07-11,22.19411277770996,22.34744350989918,22.13689966157914,22.141475942627082,95179600
2016-07-12,22.294803619384766,22.358882021308624,22.226148937040133,22.23759051109482,96670000
2016-07-13,22.168943405151367,22.35202436664517,22.162076363165088,22.292523970812887,103568800
2016-07-14,22.608339309692383,22.654109112555616,22.27192584602883,22.287945451631565,155676000
2016-07-15,22.606050491333008,22.725054773416726,22.541972068367656,22.638089702815684,120548000
2016-07-18,22.846343994140625,22.91499869202972,22.564854669378224,22.587739568674593,145975600
2016-07-19,22.855491638183594,22.885241823992843,22.734198389871906,22.78454620124555,95119600
2016-07-20,22.876089096069336,22.990515313084092,22.825741281221962,22.88524340295118,105104000
2016-07-21,22.754804611206055,23.11410297372973,22.686148161396517,22.846345962283422,130808000
2016-07-22,22.57858657836914,22.725052026300503,22.498486813339227,22.715897717554057,113254800
2016-07-25,22.276493072509766,22.61977169245931,22.18037547796518,22.484749606695058,161531600
2016-07-26,22.12317657470703,22.420685601359057,22.065963434659064,22.15750480793711,224959200
2016-07-27,23.560367584228516,23.88076147976958,23.514597776011048,23.862452858080086,369379200
2016-07-28,23.87846565246582,23.903639563604596,23.530610669648038,23.53289968320768,159479200
2016-07-29,23.848722457885742,23.926533227692875,23.727430893721888,23.84414617542945,110934800
2016-08-01,24.269807815551758,24.292692715871684,23.89448986308584,23.89448986308584,152671600
2016-08-02,23.91050910949707,24.274383733345633,23.800659145199685,24.269807451752634,135266400
2016-08-03,24.210302352905273,24.221743928490877,23.976871862085513,23.986026170157437,120810400
2016-08-04,24.359865188598633,24.38977654673593,24.22410985912908,24.293138230786738,109634800
2016-08-05,24.730308532714844,24.76942378240508,24.43118799345811,24.451895447247985,162213600
2016-08-08,24.935096740722656,24.935096740722656,24.656685340308965,24.739516931880807,112148800
2016-08-09,25.036333084106445,25.06624619523303,24.85226036735758,24.902880934989405,105260800
2016-08-10,24.849958419799805,25.057041757724313,24.79473678150801,25.01332367653352,96034000
2016-08-11,24.833850860595703,25.06394305730076,24.815443063547903,24.969604414028897,109938000
2016-08-12,24.891380310058594,24.951204788114456,24.799343056618326,24.799343056618326,74641600
2016-08-15,25.190500259399414,25.20430523262719,24.86837075885644,24.882175732084214,103472800
2016-08-16,25.16748809814453,25.363067902777512,25.12837283940371,25.22501115704495,135177600
2016-08-17,25.130672454833984,25.165186638797145,24.928190178497736,25.10306075657059,101424000
2016-08-18,25.09846305847168,25.218110256101408,25.084656329751844,25.132977247074436,87938800
2016-08-19,25.16288948059082,25.238820347058244,24.9327972225426,25.02713413550077,101472400
2016-08-22,24.967309951782227,25.103063533466226,24.81544822773113,25.047841886295153,103280800
2016-08-23,25.0455379486084,25.153681573542038,24.971908507978057,24.98571347951364,85030800
2016-08-24,24.856861114501953,25.022527786236832,24.776329192259787,24.98111111830311,94700400
2016-08-25,24.751022338867188,24.822350371957413,24.54624038444438,24.70960566519378,100344800
2016-08-26,24.6060733795166,24.838465359886438,24.461114093729865,24.714217051305088,111065200
2016-08-29,24.578458786010742,24.721116640322816,24.456510151009805,24.532441029375825,99881200
2016-08-30,24.3897762298584,24.50482234415018,24.274730115566612,24.343758486327438,99455600
2016-08-31,24.412784576416016,24.520928202398032,24.306942364200353,24.311545191733057,118649600
2016-09-01,24.5577449798584,24.57385136606746,24.302342458925843,24.42198964855537,106806000
2016-09-02,24.787837982177734,24.84996211506101,24.57845319951121,24.780933740333378,107210000
2016-09-06,24.780929565429688,24.9189862916262,24.737213240567375,24.82694905931659,107521600
2016-09-07,24.93279457092285,25.024831815446838,24.635975378951812,24.810845968000947,169457200
2016-09-08,24.27933120727539,24.681992607620725,24.21490566409444,24.67739153544968,212008000
2016-09-09,23.72941017150879,24.32534993803979,23.72941017150879,24.076849917506454,186228000
2016-09-12,24.26093101501465,24.325356573735448,23.591361625170332,23.618973331249883,181171200
2016-09-13,24.83844757080078,25.0317258949371,24.675082350480803,24.737208215742555,248704800
2016-09-14,25.717411041259766,26.00732777941433,24.988019000825588,25.017932118022294,443554800
2016-09-15,26.591758728027344,26.62857432714172,26.113166472326764,26.19830122868047,359934400
2016-09-16,26.44219970703125,26.720611105802025,26.23971916850645,26.488219208149026,319547600
2016-09-19,26.133880615234375,26.73212016997168,26.057949744336696,26.50432931274336,188092000
2016-09-20,26.13157081604004,26.258122226929075,25.887673648287517,26.011923645670166,138057200
2016-09-21,26.126976013183594,26.22821541072122,25.871573472084098,26.196002635759534,144012800
2016-09-22,26.373172760009766,26.446802205416503,26.230514941518518,26.311046873140814,124296000
2016-09-23,25.93369483947754,26.412287095624208,25.66678876750707,26.327152339191148,209924800
2016-09-26,25.97281265258789,26.090160192090355,25.666791293009044,25.687498752969418,119477600
2016-09-27,26.021133422851562,26.04184263955642,25.84856422399131,26.000425961611374,98429600
2016-09-28,26.219009399414062,26.377773602848542,26.0993622099682,26.159186682423346,118564400
2016-09-29,25.81174659729004,26.184496644249702,25.72431218129603,26.03723775654168,143548000
2016-09-30,26.011930465698242,26.085559918030068,25.7243151432357,25.876175120654324,145516400
2016-10-03,25.889972686767578,26.01192302318965,25.834751052184828,25.933690765021982,86807200
2016-10-04,26.000423431396484,26.301843707657838,25.915288669609648,26.01422840421319,118947200
2016-10-05,26.011930465698242,26.152286883497133,25.92909711239186,26.09246240489483,85812400
2016-10-06,26.205202102661133,26.308742896738433,26.030331528553607,26.161484020268183,115117200
2016-10-07,26.244319915771484,26.359366033944028,26.11777023906036,26.301842974857756,97433600
2016-10-10,26.702205657958984,26.86326952681188,26.39618255167397,26.465209171697563,144944000
2016-10-11,26.759727478027344,27.30964777606191,26.736716850288783,27.08185520079405,256164000
2016-10-12,26.999021530151367,27.146282172948993,26.86326795654847,27.001322943990314,150347200
2016-10-13,26.91619300842285,27.022035236034906,26.6262762729418,26.872474917824427,140769600
2016-10-14,27.065746307373047,27.189996312700558,26.950700201195456,27.123269360461844,142608800
2016-10-17,27.047344207763672,27.114069414265973,26.870172195360325,26.996723632791287,94499600
2016-10-18,27.028932571411133,27.199200317686508,27.024329744086128,27.192297832163277,98214000
2016-10-19,26.948402404785156,27.09566129042898,26.184496277208687,26.978313762490675,80138400
2016-10-20,26.934600830078125,27.008230286985665,26.76663445438189,26.888583077810186,96503200
2016-10-21,26.82875633239746,26.90008612450001,26.755126881700807,26.877075494842337,92770800
2016-10-24,27.070350646972656,27.0910581046186,26.920790349493707,26.94379922092177,94154800
2016-10-25,27.208406448364258,27.233716734334774,26.99211918842146,27.139378076542048,192516000
2016-10-26,26.596363067626953,26.621673356261436,26.071753004047878,26.301845260387093,264536800
2016-10-27,26.34095573425293,26.658482337150883,26.253519575068385,26.550338722663156,138248000
2016-10-28,26.16609001159668,26.508926960259874,26.10396412326665,26.200604198950643,151446800
2016-10-31,26.124671936035156,26.283436136065532,26.046439665199756,26.149982221705635,105677600
2016-11-01,25.652982711791992,26.177592725146532,25.432094377509262,26.106264694258773,175303200
2016-11-02,25.67599868774414,25.850869325730805,25.593167075503008,25.632282344846168,113326800
2016-11-03,25.400775909423828,25.777751182817106,25.336019593942996,25.666740860414897,107730400
2016-11-04,25.171815872192383,25.497912470464485,25.002987145075792,25.100121626250605,123348000
2016-11-07,25.534912109375,25.55803911021786,25.31520119017518,25.458591418564207,130240000
2016-11-08,25.68524169921875,25.837883099869824,25.370709508008,25.511786524557408,97016800
2016-11-09,25.64361572265625,25.745376669661546,24.989112786126988,25.41234212635513,236705600
2016-11-10,24.928983688354492,25.692185574958135,24.47568760531336,25.692185574958135,228538000
2016-11-11,25.076995849609375,25.178756795527548,24.64220212842012,24.774028006324347,136575600
2016-11-14,24.44792938232422,24.933603536547555,24.07095409058194,24.910476531961177,204702000
2016-11-15,24.771709442138672,24.9035352916563,24.552000281101662,24.646821516625586,129058000
2016-11-16,25.437780380249023,25.493287309458374,24.653763091060036,24.67689009599191,235362000
2016-11-17,25.428531646728516,25.52104143974233,25.16950634366288,25.39615348384531,110528000
2016-11-18,25.453969955444336,25.564982051545787,25.361461933916768,25.375337784250423,113715600
2016-11-21,25.840200424194336,25.900330290514734,25.44240954495447,25.467849782427546,117058400
2016-11-22,25.856388092041016,25.99977658870992,25.76387830305876,25.891077718991582,103862000
2016-11-23,25.724559783935547,25.78931610075717,25.51641321952513,25.754624712609214,109705600
2016-11-25,25.85407066345215,25.872572971139366,25.65979996169072,25.70142927174837,45903600
2016-11-28,25.803197860717773,26.011344472806353,25.761568538300057,25.770819694890406,108776000
2016-11-29,25.77775001525879,25.909575869938877,25.456279917627043,25.620483928581038,114115200
2016-11-30,25.560354232788086,25.948893901769146,25.502535840168743,25.810130112378193,144649200
2016-12-01,25.322147369384766,25.657495166604416,25.215761719242625,25.525669277898107,148347600
2016-12-02,25.416961669921875,25.46090244141721,25.174123754095778,25.248131214194117,106112000
2016-12-05,25.23426055908203,25.447031830085415,25.035365138303142,25.440093904973168,137298000
2016-12-06,25.428531646728516,25.523354669798998,25.252764980927562,25.324459232386438,104782000
2016-12-07,25.678300857543945,25.715305470883806,25.24582046711605,25.268947468214925,119994800
2016-12-08,25.93039321899414,26.002087460827447,25.578856405634006,25.638988027691425,108273200
2016-12-09,26.353628158569336,26.527083372683162,25.97433956486532,25.97433956486532,137610400
2016-12-12,26.20330238342285,26.59646683960858,26.015969547577274,26.200989153122165,105497600
2016-12-13,26.640399932861328,26.809228630827654,26.30736546693298,26.328179238814947,174935200
2016-12-14,26.640399932861328,26.873984940429924,26.591832700659626,26.605708548580942,136127200
2016-12-15,26.78610610961914,26.9965659155044,26.64965554363169,26.684345169237044,186098000
2016-12-16,26.820796966552734,26.943371679861478,26.746789492603455,26.93643375487832,177404400
2016-12-19,26.97574806213379,27.146890003526284,26.76991473363379,26.781479117495373,111117600
2016-12-20,27.047443389892578,27.174644559579406,26.985000302168242,26.998876151778692,85700000
2016-12-21,27.07288932800293,27.151523276143802,27.008132996873794,27.012759457370265,95132800
2016-12-22,26.894807815551758,26.945688291116422,26.744479618968224,26.908683667259364,104343600
2016-12-23,26.947998046875,26.947998046875,26.732913536666498,26.732913536666498,56998000
2016-12-27,27.119142532348633,27.24403048671496,26.941060874196133,26.947998799803564,73187600
2016-12-28,27.00350570678711,27.294909168874806,26.873991292492835,27.179272370259127,83623600
2016-12-29,26.996566772460938,27.08445010091319,26.920246064751705,26.931808685494726,60158000
2016-12-30,26.78610610961914,27.10526301653017,26.695909554090427,26.978063605529947,122345200
2017-01-03,26.862428665161133,26.904057983232338,26.540958506241424,26.78148325904421,115127600
2017-01-04,26.83235740661621,26.9456827203915,26.769914322363828,26.793041325254443,84472400
2017-01-05,26.968812942504883,27.02663133887172,26.78379336834004,26.809233603899642,88774400
2017-01-06,27.269468307495117,27.32728670173765,26.9364337920254,27.008128036253378,127007600
2017-01-09,27.519237518310547,27.620998438649064,27.276401364516886,27.27871282945036,134247600
2017-01-10,27.5469970703125,27.609440162390683,27.359666029600515,27.4683631332568,97848400
2017-01-11,27.69501304626465,27.73664236401141,27.429048058686856,27.461426220881282,110354400
2017-01-12,27.579376220703125,27.590940606251234,27.33885147001797,27.498430815298867,108344800
2017-01-13,27.530805587768555,27.664944679909922,27.477611891065155,27.546994666856147,104447600
2017-01-17,27.752830505371094,27.80833567232815,27.341163801857814,27.368915503097618,137759200
2017-01-18,27.750513076782227,27.86846308263787,27.685756764383733,27.752826306361367,94852000
2017-01-19,27.70194435119629,27.77363858399549,27.607123117282224,27.614061041168977,102389200
2017-01-20,27.752830505371094,27.856902913975254,27.690387413104084,27.856902913975254,130391600
2017-01-23,27.771337509155273,27.940166268487335,27.699641485055235,27.752835195550247,88200800
2017-01-24,27.745891571044922,27.77595650112051,27.637192706535473,27.648757091283134,92844000
2017-01-25,28.187625885009766,28.238506359600944,27.81758847590696,27.849966638923608,129510400
2017-01-26,28.20149803161621,28.317134809814437,28.12286410491327,28.139053183281934,105350400
2017-01-27,28.203813552856445,28.29632334161466,28.122868149372056,28.247756099524025,82251600
2017-01-30,28.129802703857422,28.129802703857422,27.905468830934062,27.967911916288553,121510000
2017-01-31,28.065048217773438,28.074299372591287,27.89621949466042,28.01879420816155,196804000
2017-02-01,29.776470184326172,30.17888744015346,29.374054692976078,29.378679387702707,447940000
2017-02-02,29.72559356689453,29.92448899094638,29.552138378324482,29.59839415396295,134841600
2017-02-03,29.8527889251709,29.878229155693695,29.640017692141207,29.674707311511316,98029200
2017-02-06,30.132633209228516,30.181202213806927,29.81116307393313,29.864358538222525,107383600
2017-02-07,30.419416427612305,30.548929079413462,30.169640515300753,30.190454292421276,152735200
2017-02-08,30.5373592376709,30.57899031342908,30.347716753974286,30.377783445968838,92016400
2017-02-09,30.758024215698242,30.76499222047708,30.456064346348043,30.579170489780438,113399600
2017-02-10,30.688339233398438,30.878807473403864,30.672081737735898,30.767315857738613,80262000
2017-02-13,30.960105895996094,31.083215593438116,30.83467825578375,30.91132985867935,92141600
2017-02-14,31.361942291259766,31.378199786796667,30.950812309837264,31.001913371675293,132904800
2017-02-15,31.475767135620117,31.652299431194837,31.26904132442539,31.478092167460325,142492400
2017-02-16,31.438596725463867,31.566345847350487,31.320133551289572,31.51292329396582,90338400
2017-02-17,31.524539947509766,31.55009048246474,31.38052977462998,31.38052977462998,88792800
2017-02-21,31.752172470092773,31.763786995029786,31.584933234914892,31.64300231534456,98028800
2017-02-22,31.847396850585938,31.849718337159587,31.6151206000658,31.689447157220002,83347600
2017-02-23,31.71268081665039,31.93334257791721,31.659258263644805,31.910117076036656,83152800
2017-02-24,31.742876052856445,31.742876052856445,31.42233366464049,31.56866884956597,87106400
2017-02-27,31.805583953857422,31.92404710499686,31.654605815027907,31.854363523900865,81029600
2017-02-28,31.81954002380371,31.92406367758148,31.752177894215016,31.840444045708065,93931600
2017-03-01,32.46989822387695,32.55351782284726,31.961216169750056,32.02857472857813,145658400
2017-03-02,32.277103424072266,32.58370617562911,32.23064534706801,32.51866912092755,104844000
2017-03-03,32.46757507324219,32.47918959499792,32.191165759026184,32.2352988151453,84432400
2017-03-06,32.36536407470703,32.46524468130352,32.19348195918582,32.37233207699825,87000000
2017-03-07,32.40717315673828,32.51401821320936,32.237608995931225,32.30032455601401,69785200
2017-03-08,32.28639602661133,32.47221771978795,32.24458800637994,32.27478150624016,74828800
2017-03-09,32.212074279785156,32.23762481352184,31.833466336193222,32.22601383439556,88623600
2017-03-10,32.31892776489258,32.370028840006,32.202789602226694,32.34447830244929,78451200
2017-03-13,32.332855224609375,32.38627777291276,32.24459265442432,32.251560658800656,69686800
2017-03-14,32.28409194946289,32.437391650565644,32.249248369559965,32.35609705263732,61236400
2017-03-15,32.625526428222656,32.69288498701873,32.29336951926755,32.38163563598722,102767200
2017-03-16,32.678958892822266,32.755610510452904,32.579078223453,32.68592689949271,76928000
2017-03-17,32.516361236572266,32.75095902886133,32.493132188353286,32.75095902886133,175540000
2017-03-20,32.857810974121094,32.86710046778444,32.57210853833222,32.61159508884858,86168000
2017-03-21,32.48151397705078,33.16905332177679,32.45596344461237,33.00878212232266,158119600
2017-03-22,32.848506927490234,32.890318495601505,32.46292750095597,32.483835057138755,103440800
2017-03-23,32.73237228393555,32.88567547622643,32.66036720568656,32.811345366901875,81385200
2017-03-24,32.66735076904297,32.9228562112186,32.599992176609234,32.867108602674,89582400
2017-03-27,32.72308349609375,32.80205658075836,32.19813683440069,32.37699056258623,94300400
2017-03-28,33.401329040527344,33.45707307818211,32.66268864330955,32.7300507478153,133499200
2017-03-29,33.475650787353516,33.561595406792456,33.25963558402288,33.37344867402343,116760000
2017-03-30,33.4315299987793,33.56392920623337,33.33165287954663,33.49192411204135,84829200
2017-03-31,33.36880874633789,33.510497408339084,33.21782704904723,33.3827447550176,78646800
2017-04-03,33.37810516357422,33.47566078883018,33.227126979208975,33.3804301950063,79942800
2017-04-04,33.62662887573242,33.65450088756831,33.25498551140283,33.27356803404469,79565600
2017-04-05,33.45243453979492,33.78691298708864,33.40365495612494,33.49888909208457,110871600
2017-04-06,33.36880874633789,33.56856647400753,33.32002917170442,33.515140381729324,84596000
2017-04-07,33.29447937011719,33.48959058441461,33.27822187438636,33.38506697277346,66688800
2017-04-10,33.25498962402344,33.41990731770657,33.1922740453829,33.35487025254387,75733600
2017-04-11,32.89728927612305,33.29680474432891,32.53261383073849,33.201570622944516,121517600
2017-04-12,32.936790466308594,33.01808507046793,32.75329014648711,32.89033590046666,81400000
2017-04-13,32.762569427490234,33.071497299775565,32.762569427490234,32.96232716655238,71291600
2017-04-17,32.943748474121094,32.955362998120115,32.72076166380729,32.862450350383064,66328400
2017-04-18,32.79743194580078,32.99254330077331,32.77652791725168,32.84621155667248,58790000
2017-04-19,32.67662811279297,32.98323452937892,32.62320555629877,32.95536250760022,69313600
2017-04-20,33.08544158935547,33.196933237308556,32.788128165310184,32.802064178272374,93278400
2017-04-21,33.045955657958984,33.141186263072726,32.94840002113753,33.08544221017798,69283600
2017-04-24,33.36416244506836,33.43616751988348,33.2573138040735,33.33164390985331,68537200
2017-04-25,33.570892333984375,33.65683342820779,33.41758913002778,33.426882166527854,75486000
2017-04-26,33.373443603515625,33.58714083214964,33.30376357706283,33.55694379118434,80164800
2017-04-27,33.399017333984375,33.48496200008088,33.28752566994059,33.42921439593094,56985200
2017-04-28,33.366493225097656,33.51747496541928,33.27823063021915,33.46869537688325,83441600
2017-05-01,34.04705810546875,34.191068267266395,33.670771659865956,33.70329019782849,134411600
2017-05-02,34.26306915283203,34.397789806253755,34.10744448704859,34.270037156952604,181408800
2017-05-03,34.15854263305664,34.258423257355716,33.51049349534101,33.81709628325627,182788000
2017-05-04,34.03544235229492,34.17713102206524,33.86820315045931,34.03312086547251,93487600
2017-05-05,34.59987258911133,34.60451556235956,34.08886199145482,34.08886199145482,109310800
2017-05-08,35.54058074951172,35.7008518975841,34.61612244864567,34.61612244864567,195009600
2017-05-09,35.76823043823242,35.97495621343375,35.64279924539934,35.740354870794384,156521600
2017-05-10,35.598655700683594,35.756605388822344,35.3315394391271,35.68460032062473,103222800
2017-05-11,35.90652847290039,35.934519093669905,35.5240232052988,35.55667596379344,109020400
2017-05-12,36.407989501953125,36.482622860718955,36.07446155939161,36.081458325560774,130108000
2017-05-15,36.3146858215332,36.53625834165533,36.16308450747158,36.38698809620516,104038800
2017-05-16,36.26105499267578,36.39866282367694,36.0861286980146,36.37067575537422,80194000
2017-05-17,35.0435676574707,36.05114482184361,34.91762229136638,35.82490652962704,203070800
2017-05-18,35.577674865722656,35.764263627488475,35.24881613236955,35.28146889876222,134272800
2017-05-19,35.69895553588867,35.91353135092947,35.59866617447276,35.77359245879905,107843200
2017-05-22,35.91586685180664,36.05347467802153,35.663972569189774,35.9181979211226,91865600
2017-05-23,35.871551513671875,36.1281079341415,35.75726505761698,36.1281079341415,79675600
2017-05-24,35.76426315307617,35.957848679437895,35.60799609034951,35.8808806827723,76712000
2017-05-25,35.88786315917969,35.99981850550388,35.691946641437085,35.85521040622259,76942400
2017-05-26,35.827232360839844,35.97417156554854,35.75726114150789,35.91819387830616,87710400
2017-05-30,35.84121322631836,36.01847050161546,35.761914199913036,35.78290449062925,80507600
2017-05-31,35.628971099853516,35.957833246583526,35.540344235364,35.91118696650225,97804800
2017-06-01,35.72694396972656,35.76193136326133,35.50304031019587,35.72461290037805,65616400
2017-06-02,36.25639343261719,36.25639343261719,35.65931218145565,35.820244960331294,111082800
2017-06-05,35.90186309814453,36.02314629887634,35.792245918481385,35.997490305623145,101326800
2017-06-06,36.02314376831055,36.34034349948375,35.86687675088542,35.89486381105603,106499600
2017-06-07,36.237728118896484,36.38000163994286,36.030149069391214,36.156097987765065,84278400
2017-06-08,36.14909362792969,36.27737002974659,36.01148227433258,36.209733446222835,85003200
2017-06-09,34.747352600097656,36.195743653419655,34.0569789275747,36.195743653419655,259530800
2017-06-12,33.91704559326172,34.07331267295952,33.238330642587215,33.99168252863766,289229200
2017-06-13,34.18992233276367,34.39050460173566,33.85406331877485,34.32286800866931,136661600
2017-06-14,33.85641098022461,34.4021803086152,33.54853891258755,34.4021803086152,126124800
2017-06-15,33.653480529785156,33.69779575440227,33.16835480472434,33.427245827433296,128661600
2017-06-16,33.18235778808594,33.70247105071995,33.166029623256726,33.534541498489986,201444400
2017-06-19,34.13161087036133,34.22490701067864,33.50654274521269,33.50654274521269,130165600
2017-06-20,33.821414947509766,34.25523230374969,33.80509034384378,34.25523230374969,99600400
2017-06-21,34.02199935913086,34.068649221386416,33.728124444898896,33.94036921795328,85063200
2017-06-22,33.96601867675781,34.21557830911251,33.847066533355175,33.99867143871686,76425200
2017-06-23,34.117610931396484,34.322858842663045,33.84472644512609,33.84939214098665,141757600
2017-06-26,34.01033401489258,34.584090199631795,33.907710031570986,34.325199172210205,102769600
2017-06-27,33.522865295410156,34.08962819166599,33.49720930325234,33.82140580840091,99047600
2017-06-28,34.012657165527344,34.07796267445838,33.38992020322427,33.700123150088345,88329600
2017-06-29,33.51119613647461,33.84938966338935,33.184668627798985,33.751431410786665,125997600
2017-06-30,33.590511322021484,33.8097528281601,33.53453363144856,33.690800680553174,92096400
2017-07-03,33.46922302246094,33.8890467407912,33.37593044455809,33.79108846632809,57111200
2017-07-05,33.606834411621094,33.77009821983891,33.28730356133165,33.51354182374923,86278400
2017-07-06,33.289634704589844,33.46922667347163,33.215001345902884,33.35727485599914,96515200
2017-07-07,33.627830505371094,33.76077620282824,33.32928990207068,33.32928990207068,76806800
2017-07-10,33.83306121826172,34.04064018104247,33.43889358403152,33.61148872792676,84362400
2017-07-11,33.94268798828125,34.01732489373739,33.67446917192577,33.75609928352445,79127200
2017-07-12,33.99168395996094,34.09430441209656,33.77710810004718,34.02200210220971,99538000
2017-07-13,34.46513748168945,34.63306696900789,33.92169949618447,33.935693026980395,100797600
2017-07-14,34.7613525390625,34.82899270092171,34.3625225706886,34.51179287000781,80528400
2017-07-17,34.88262939453125,35.19516347053881,34.65172899994961,34.71003775557269,95174000
2017-07-18,35.003910064697266,35.015572526753076,34.67504785269563,34.79866212094298,71475200
2017-07-19,35.2231559753418,35.31644856576998,34.97359277967588,35.09720706349112,83692000
2017-07-20,35.06455993652344,35.391091173270546,35.02957609921132,35.33511347468639,68974800
2017-07-21,35.04822540283203,35.08787492684789,34.72402888634118,34.982919885760765,105010400
2017-07-24,35.47270202636719,35.55433568088998,34.96191692602152,35.12051853966736,85972800
2017-07-25,35.624332427978516,35.88088891685481,35.405090852415874,35.405090852415874,75415600
2017-07-26,35.7922477722168,35.90186495755719,35.698951628789686,35.76659177763484,63124000
2017-07-27,35.11587142944336,35.91586956696635,34.355526385480466,35.85989186919156,129905200
